ProductID,CategoryID,BrandID,SpecificationID,UniqueID,ModelID,CategoryName,BrandName,SpecificationName,UniqueFeature,Price,Stock,Category,Brand,Feature
B001NVTIXU,B001,N,NV,NVT,IXU,Tablets,Nikon,Mustard,Temperature Sensor,866.04,66,B001,N,T
B0014E686Q,B001,4,4E,4E6,86Q,Tablets,Dell,Lime,Water Resistant,413.68,177,B001,4,6
B001ARH7CG,B001,A,AR,ARH,7CG,Tablets,Google,Titanium,Metal Build,485.23,313,B001,A,H
B001V8DQTW,B001,V,V8,V8D,QTW,Tablets,Vivo,Pink,Gaming Optimized,1403.46,308,B001,V,D
B0018E0URU,B001,8,8E,8E0,URU,Tablets,Acer,Lime,Standard,2205.06,329,B001,8,0
B0010WY846,B001,0,0W,0WY,846,Tablets,Generic,Onyx,Yoga Mode,284.36,496,B001,0,Y
B001HNR2A0,B001,H,HN,HNR,2A0,Tablets,Huawei,Pearl,Rugged Design,1916.93,311,B001,H,R
B001THSRFS,B001,T,TH,THS,RFS,Tablets,Toshiba,Lavender,Stereo Speakers,2904.92,1,B001,T,S
B0010YI3FE,B001,0,0Y,0YI,3FE,Tablets,Generic,Olive,Graphene Battery,1697.45,178,B001,0,I
B001IT8XOM,B001,I,IT,IT8,XOM,Tablets,Intel,Amber,5G Enabled,2677.03,80,B001,I,8
B001KUV2KQ,B001,K,KU,KUV,2KQ,Tablets,Kodak,Emerald,Voice Control,1503.59,204,B001,K,V
B001F67CLI,B001,F,F6,F67,CLI,Tablets,Fujifilm,Green,Foldable,456.5,276,B001,F,7
B001VICG52,B001,V,VI,VIC,G52,Tablets,Vivo,Charcoal,AI-enhanced,652.62,233,B001,V,C
B0013CED4I,B001,3,3C,3CE,D4I,Tablets,Sony,Cyan,Smart Assistant,1765.39,331,B001,3,E
B0013CC4LM,B001,3,3C,3CC,4LM,Tablets,Sony,Cyan,AI-enhanced,1035.91,259,B001,3,C
B001SUZNGW,B001,S,SU,SUZ,NGW,Tablets,Sharp,Emerald,Zero Latency,2348.05,376,B001,S,Z
B0014CUYQS,B001,4,4C,4CU,YQS,Tablets,Dell,Cyan,Ultra HD,1867.94,144,B001,4,U
B001VGF3TU,B001,V,VG,VGF,3TU,Tablets,Vivo,Magenta,Biometric Security,2008.62,106,B001,V,F
B001C1BLD6,B001,C,C1,C1B,LD6,Tablets,Canon,White,OLED Display,2853.13,123,B001,C,B
B001JTO7AA,B001,J,JT,JTO,7AA,Tablets,JBL,Amber,Optical Zoom,2095.13,5,B001,J,O
B001CNKXLU,B001,C,CN,CNK,XLU,Tablets,Canon,Pearl,Kinetic Charging,2515.29,202,B001,C,K
B001A8GV1S,B001,A,A8,A8G,V1S,Tablets,Google,Pink,Ultra Light,180.81,277,B001,A,G
B001AUJETC,B001,A,AU,AUJ,ETC,Tablets,Google,Emerald,JBL-Tuned Audio,526.17,5,B001,A,J
B001XUR5F4,B001,X,XU,XUR,5F4,Tablets,Xiaomi,Emerald,Rugged Design,2211.82,119,B001,X,R
B001P9ICG4,B001,P,P9,P9I,CG4,Tablets,Panasonic,Brown,Graphene Battery,1389.95,322,B001,P,I
B001LNO9PW,B001,L,LN,LNO,9PW,Tablets,LG,Pearl,Optical Zoom,2142.02,13,B001,L,O
B0013L5P0U,B001,3,3L,3L5,P0U,Tablets,Sony,Navy,Noise Cancellation,2255.31,128,B001,3,5
B001N6SNR2,B001,N,N6,N6S,NR2,Tablets,Nikon,Green,Stereo Speakers,1413.94,479,B001,N,S
B0018CWZUW,B001,8,8C,8CW,ZUW,Tablets,Acer,Cyan,Waterproof,1798.32,233,B001,8,W
B001S6KNOS,B001,S,S6,S6K,NOS,Tablets,Sharp,Green,Kinetic Charging,1134.91,58,B001,S,K
B001WMFYH4,B001,W,WM,WMF,YH4,Tablets,Western Digital,Burgundy,Biometric Security,2040.02,101,B001,W,F
B0010EM29C,B001,0,0E,0EM,29C,Tablets,Generic,Lime,MagSafe Compatible,96.69,355,B001,0,M
B001T9D40O,B001,T,T9,T9D,40O,Tablets,Toshiba,Brown,Gaming Optimized,2487.22,453,B001,T,D
B0010GKFGW,B001,0,0G,0GK,FGW,Tablets,Generic,Magenta,Kinetic Charging,425.21,388,B001,0,K
B0011Z6CUA,B001,1,1Z,1Z6,CUA,Tablets,Apple,Ice Blue,Water Resistant,1926.31,195,B001,1,6
B001LQVJL6,B001,L,LQ,LQV,JL6,Tablets,LG,Slate,Voice Control,665.96,481,B001,L,V
B0012N8EC0,B001,2,2N,2N8,EC0,Tablets,Samsung,Pearl,5G Enabled,360.35,255,B001,2,8
B001AZCGE2,B001,A,AZ,AZC,GE2,Tablets,Google,Ice Blue,AI-enhanced,1119.86,296,B001,A,C
B001KSY4M6,B001,K,KS,KSY,4M6,Tablets,Kodak,Turquoise,Yoga Mode,2683.33,130,B001,K,Y
B001MQAD44,B001,M,MQ,MQA,D44,Tablets,Motorola,Slate,Touchscreen,1062.31,309,B001,M,A
B001DKLA82,B001,D,DK,DKL,A82,Tablets,DJI,Rose Gold,Long Battery Life,174.02,257,B001,D,L
B0010TAHI0,B001,0,0T,0TA,HI0,Tablets,Generic,Amber,Touchscreen,171.59,166,B001,0,A
B001ZZXWGI,B001,Z,ZZ,ZZX,WGI,Tablets,Zeiss,Ice Blue,X-Ray Mode,2876.62,139,B001,Z,X
B001Z2MFI2,B001,Z,Z2,Z2M,FI2,Tablets,Zeiss,Silver,MagSafe Compatible,1495.48,401,B001,Z,M
B0019KPS66,B001,9,9K,9KP,S66,Tablets,Microsoft,Rose Gold,Performance Mode,2968.51,36,B001,9,P
B001D2Y7YE,B001,D,D2,D2Y,7YE,Tablets,DJI,Silver,Yoga Mode,1810.77,348,B001,D,Y
B001M6QV8Q,B001,M,M6,M6Q,V8Q,Tablets,Motorola,Green,Quantum Display,2011.88,327,B001,M,Q
B001O3NSRY,B001,O,O3,O3N,SRY,Tablets,OnePlus,Gold,Noise Reduction,1444.58,443,B001,O,N
B001N87XU8,B001,N,N8,N87,XU8,Tablets,Nikon,Pink,Foldable,1768.61,427,B001,N,7
B001AK62H4,B001,A,AK,AK6,2H4,Tablets,Google,Rose Gold,Water Resistant,2157.65,430,B001,A,6
B00121DTX6,B001,2,21,21D,TX6,Tablets,Samsung,White,Gaming Optimized,2041.66,125,B001,2,D
B001I7S736,B001,I,I7,I7S,736,Tablets,Intel,Purple,Stereo Speakers,2687.35,177,B001,I,S
B001NPEBOC,B001,N,NP,NPE,BOC,Tablets,Nikon,Coral,Smart Assistant,2274.77,178,B001,N,E
B001IRWRAU,B001,I,IR,IRW,RAU,Tablets,Intel,Titanium,Waterproof,169.4,6,B001,I,W
B0019I1TKM,B001,9,9I,9I1,TKM,Tablets,Microsoft,Charcoal,Wireless Charging,2781.72,340,B001,9,1
B0019FEDJ4,B001,9,9F,9FE,DJ4,Tablets,Microsoft,Teal,Smart Assistant,492.25,140,B001,9,E
B001BVIN2E,B001,B,BV,BVI,N2E,Tablets,Unknown,Mustard,Graphene Battery,289.34,17,B001,B,I
B001GFBKUC,B001,G,GF,GFB,KUC,Tablets,GoPro,Teal,OLED Display,684.18,171,B001,G,B
B0014E8TK4,B001,4,4E,4E8,TK4,Tablets,Dell,Lime,5G Enabled,1779.08,365,B001,4,8
B001PKTRB2,B001,P,PK,PKT,RB2,Tablets,Panasonic,Rose Gold,Temperature Sensor,229.77,2,B001,P,T
B0013L7FOY,B001,3,3L,3L7,FOY,Tablets,Sony,Navy,Foldable,694.25,443,B001,3,7
B001EXE5LM,B001,E,EX,EXE,5LM,Tablets,Epson,Crimson,Smart Assistant,1561.1,86,B001,E,E
B001PKUUHM,B001,P,PK,PKU,UHM,Tablets,Panasonic,Rose Gold,Ultra HD,833.13,381,B001,P,U
B001JT0F74,B001,J,JT,JT0,F74,Tablets,JBL,Amber,Standard,375.47,183,B001,J,0
B001QATRCA,B001,Q,QA,QAT,RCA,Tablets,Qualcomm,Beige,Temperature Sensor,2002.91,68,B001,Q,T
B001QR1VTK,B001,Q,QR,QR1,VTK,Tablets,Qualcomm,Titanium,Wireless Charging,1163.82,223,B001,Q,1
B0015BKTZO,B001,5,5B,5BK,TZO,Tablets,HP,Orange,Kinetic Charging,1234.8,386,B001,5,K
B00115CDYE,B001,1,15,15C,DYE,Tablets,Apple,Blue,AI-enhanced,2814.74,270,B001,1,C
B001Q9L7XI,B001,Q,Q9,Q9L,7XI,Tablets,Qualcomm,Brown,Long Battery Life,2050.08,487,B001,Q,L
B001UN8Z5I,B001,U,UN,UN8,Z5I,Tablets,Ulefone,Pearl,5G Enabled,1090.11,341,B001,U,8
B0012QRRVQ,B001,2,2Q,2QR,RVQ,Tablets,Samsung,Slate,Rugged Design,1367.09,252,B001,2,R
B0016IEXNA,B001,6,6I,6IE,XNA,Tablets,Lenovo,Charcoal,Smart Assistant,1656.68,12,B001,6,E
B001E9Z10A,B001,E,E9,E9Z,10A,Tablets,Epson,Brown,Zero Latency,305.2,36,B001,E,Z
B00126IDE6,B001,2,26,26I,DE6,Tablets,Samsung,Green,Graphene Battery,1590.19,38,B001,2,I
B0011E4NSO,B001,1,1E,1E4,NSO,Tablets,Apple,Lime,HDR Support,1861.31,82,B001,1,4
B0015GPC7E,B001,5,5G,5GP,C7E,Tablets,HP,Magenta,Performance Mode,126.87,479,B001,5,P
B001J8R1S6,B001,J,J8,J8R,1S6,Tablets,JBL,Pink,Rugged Design,472.07,285,B001,J,R
B001B06G92,B001,B,B0,B06,G92,Tablets,Unknown,Black,Water Resistant,2431.81,372,B001,B,6
B0018LRILY,B001,8,8L,8LR,ILY,Tablets,Acer,Navy,Rugged Design,2835.86,253,B001,8,R
B001N3RKD8,B001,N,N3,N3R,KD8,Tablets,Nikon,Gold,Rugged Design,67.44,5,B001,N,R
B001ZFLSNM,B001,Z,ZF,ZFL,SNM,Tablets,Zeiss,Teal,Long Battery Life,2326.25,216,B001,Z,L
B001PHKMKK,B001,P,PH,PHK,MKK,Tablets,Panasonic,Lavender,Kinetic Charging,1983.8,290,B001,P,K
B001X6D2NW,B001,X,X6,X6D,2NW,Tablets,Xiaomi,Green,Gaming Optimized,397.06,45,B001,X,D
B0017M0A0K,B001,7,7M,7M0,A0K,Tablets,Asus,Burgundy,Standard,2372.03,467,B001,7,0
B001KMT7YC,B001,K,KM,KMT,7YC,Tablets,Kodak,Burgundy,Temperature Sensor,993.62,435,B001,K,T
B001DSQPCA,B001,D,DS,DSQ,PCA,Tablets,DJI,Turquoise,Quantum Display,467.02,375,B001,D,Q
B001P3OH2S,B001,P,P3,P3O,H2S,Tablets,Panasonic,Gold,Optical Zoom,411.5,471,B001,P,O
B001117GEK,B001,1,11,117,GEK,Tablets,Apple,White,Foldable,1340.97,489,B001,1,7
B001D6IX4U,B001,D,D6,D6I,X4U,Tablets,DJI,Green,Graphene Battery,2929.13,329,B001,D,I
B001QTCJI0,B001,Q,QT,QTC,JI0,Tablets,Qualcomm,Amber,AI-enhanced,2139.2,367,B001,Q,C
B001B3PDAM,B001,B,B3,B3P,DAM,Tablets,Unknown,Gold,Performance Mode,1744.04,207,B001,B,P
B001EMBFAM,B001,E,EM,EMB,FAM,Tablets,Epson,Burgundy,OLED Display,2009.29,190,B001,E,B
B001J5ZIRK,B001,J,J5,J5Z,IRK,Tablets,JBL,Blue,Zero Latency,103.35,134,B001,J,Z
B00163KBZE,B001,6,63,63K,BZE,Tablets,Lenovo,Gold,Kinetic Charging,1490.87,107,B001,6,K
B001OHJ30Q,B001,O,OH,OHJ,30Q,Tablets,OnePlus,Lavender,JBL-Tuned Audio,2645.75,359,B001,O,J
B001IBFBUO,B001,I,IB,IBF,BUO,Tablets,Intel,Orange,Biometric Security,2874.82,373,B001,I,F
B00120Y3NW,B001,2,20,20Y,3NW,Tablets,Samsung,Black,Yoga Mode,890.57,323,B001,2,Y
B001UL0H3S,B001,U,UL,UL0,H3S,Tablets,Ulefone,Navy,Standard,1307.59,46,B001,U,0
B002RAH0AY,B002,R,RA,RAH,0AY,Wireless Earbuds,Razer,Beige,Metal Build,1266.16,399,B002,R,H
B002WDP26K,B002,W,WD,WDP,26K,Wireless Earbuds,Western Digital,Dark Blue,Performance Mode,2816.46,63,B002,W,P
B0028AYDTO,B002,8,8A,8AY,DTO,Wireless Earbuds,Acer,Beige,Yoga Mode,216.39,3,B002,8,Y
B002DRZHTC,B002,D,DR,DRZ,HTC,Wireless Earbuds,DJI,Titanium,Zero Latency,1394.89,443,B002,D,Z
B002DPOJ16,B002,D,DP,DPO,J16,Wireless Earbuds,DJI,Coral,Optical Zoom,2765.08,34,B002,D,O
B002IPCWB0,B002,I,IP,IPC,WB0,Wireless Earbuds,Intel,Coral,AI-enhanced,2468.87,66,B002,I,C
B002W800W6,B002,W,W8,W80,0W6,Wireless Earbuds,Western Digital,Pink,Standard,2982.01,500,B002,W,0
B00271CA12,B002,7,71,71C,A12,Wireless Earbuds,Asus,White,AI-enhanced,1047.62,369,B002,7,C
B00233S70W,B002,3,33,33S,70W,Wireless Earbuds,Sony,Gold,Stereo Speakers,1182.21,44,B002,3,S
B0026EWZSS,B002,6,6E,6EW,ZSS,Wireless Earbuds,Lenovo,Lime,Waterproof,2121.59,297,B002,6,W
B002Y3EVDI,B002,Y,Y3,Y3E,VDI,Wireless Earbuds,Yamaha,Gold,Smart Assistant,2416.53,427,B002,Y,E
B00212GDI8,B002,1,12,12G,DI8,Wireless Earbuds,Apple,Silver,Ultra Light,174.14,396,B002,1,G
B002RZXX64,B002,R,RZ,RZX,X64,Wireless Earbuds,Razer,Ice Blue,X-Ray Mode,1783.7,36,B002,R,X
B002X75H60,B002,X,X7,X75,H60,Wireless Earbuds,Xiaomi,Purple,Noise Cancellation,2189.58,77,B002,X,5
B002WECZGO,B002,W,WE,WEC,ZGO,Wireless Earbuds,Western Digital,Lime,AI-enhanced,1436.59,14,B002,W,C
B002Z3BH2A,B002,Z,Z3,Z3B,H2A,Wireless Earbuds,Zeiss,Gold,OLED Display,1418.55,207,B002,Z,B
B0029L7N9E,B002,9,9L,9L7,N9E,Wireless Earbuds,Microsoft,Navy,Foldable,1417.15,234,B002,9,7
B002XY3ZCQ,B002,X,XY,XY3,ZCQ,Wireless Earbuds,Xiaomi,Olive,AMOLED Display,323.28,163,B002,X,3
B002DGTGO0,B002,D,DG,DGT,GO0,Wireless Earbuds,DJI,Magenta,Temperature Sensor,1960.93,65,B002,D,T
B002YFP8BK,B002,Y,YF,YFP,8BK,Wireless Earbuds,Yamaha,Teal,Performance Mode,1217.8,153,B002,Y,P
B0024JEW54,B002,4,4J,4JE,W54,Wireless Earbuds,Dell,Graphite,Smart Assistant,191.23,196,B002,4,E
B002XITVS4,B002,X,XI,XIT,VS4,Wireless Earbuds,Xiaomi,Charcoal,Temperature Sensor,161.91,38,B002,X,T
B002VK936O,B002,V,VK,VK9,36O,Wireless Earbuds,Vivo,Rose Gold,Pro Camera System,1547.36,410,B002,V,9
B002AKKCN8,B002,A,AK,AKK,CN8,Wireless Earbuds,Google,Rose Gold,Kinetic Charging,1362.05,260,B002,A,K
B00205UQOS,B002,0,05,05U,QOS,Wireless Earbuds,Generic,Blue,Ultra HD,2802.89,432,B002,0,U
B00252RZFO,B002,5,52,52R,ZFO,Wireless Earbuds,HP,Silver,Rugged Design,525.14,378,B002,5,R
B002YCIN9W,B002,Y,YC,YCI,N9W,Wireless Earbuds,Yamaha,Cyan,Graphene Battery,159.08,412,B002,Y,I
B002NGP52C,B002,N,NG,NGP,52C,Wireless Earbuds,Nikon,Magenta,Performance Mode,1004.75,435,B002,N,P
B0025QMHW6,B002,5,5Q,5QM,HW6,Wireless Earbuds,HP,Slate,MagSafe Compatible,2913.02,96,B002,5,M
B002C5JADO,B002,C,C5,C5J,ADO,Wireless Earbuds,Canon,Blue,JBL-Tuned Audio,2421.89,281,B002,C,J
B0026T3IAC,B002,6,6T,6T3,IAC,Wireless Earbuds,Lenovo,Amber,AMOLED Display,316.75,357,B002,6,3
B0023ZNGFQ,B002,3,3Z,3ZN,GFQ,Wireless Earbuds,Sony,Ice Blue,Noise Reduction,2208.68,390,B002,3,N
B002KEFO6O,B002,K,KE,KEF,O6O,Wireless Earbuds,Kodak,Lime,Biometric Security,2169.63,124,B002,K,F
B002WN7Z2O,B002,W,WN,WN7,Z2O,Wireless Earbuds,Western Digital,Pearl,Foldable,1890.49,308,B002,W,7
B0028K2TX6,B002,8,8K,8K2,TX6,Wireless Earbuds,Acer,Rose Gold,High Refresh Rate,1162.51,33,B002,8,2
B002HMNPLK,B002,H,HM,HMN,PLK,Wireless Earbuds,Huawei,Burgundy,Noise Reduction,1544.82,111,B002,H,N
B0025VKUQQ,B002,5,5V,5VK,UQQ,Wireless Earbuds,HP,Mustard,Kinetic Charging,2684.24,42,B002,5,K
B002S56G8A,B002,S,S5,S56,G8A,Wireless Earbuds,Sharp,Blue,Water Resistant,1514.06,92,B002,S,6
B002ULP50M,B002,U,UL,ULP,50M,Wireless Earbuds,Ulefone,Navy,Performance Mode,2328.7,473,B002,U,P
B002HEWA1O,B002,H,HE,HEW,A1O,Wireless Earbuds,Huawei,Lime,Waterproof,1280.1,433,B002,H,W
B002UKZ93G,B002,U,UK,UKZ,93G,Wireless Earbuds,Ulefone,Rose Gold,Zero Latency,1450.56,391,B002,U,Z
B002ZPYDYM,B002,Z,ZP,ZPY,DYM,Wireless Earbuds,Zeiss,Coral,Yoga Mode,830.51,14,B002,Z,Y
B002JGKI6O,B002,J,JG,JGK,I6O,Wireless Earbuds,JBL,Magenta,Kinetic Charging,1902.45,19,B002,J,K
B0025ZJAU4,B002,5,5Z,5ZJ,AU4,Wireless Earbuds,HP,Ice Blue,JBL-Tuned Audio,2495.44,185,B002,5,J
B0027O6TYI,B002,7,7O,7O6,TYI,Wireless Earbuds,Asus,Champagne,Water Resistant,1915.84,305,B002,7,6
B0027E4GB6,B002,7,7E,7E4,GB6,Wireless Earbuds,Asus,Lime,HDR Support,2361.67,225,B002,7,4
B002EVP7KG,B002,E,EV,EVP,7KG,Wireless Earbuds,Epson,Mustard,Performance Mode,397.53,256,B002,E,P
B002ROB01U,B002,R,RO,ROB,01U,Wireless Earbuds,Razer,Champagne,OLED Display,1639.74,238,B002,R,B
B002WHU9NW,B002,W,WH,WHU,9NW,Wireless Earbuds,Western Digital,Lavender,Ultra HD,2962.6,290,B002,W,U
B0026L7B94,B002,6,6L,6L7,B94,Wireless Earbuds,Lenovo,Navy,Foldable,931.1,277,B002,6,7
B002RBM1KC,B002,R,RB,RBM,1KC,Wireless Earbuds,Razer,Orange,MagSafe Compatible,2992.56,112,B002,R,M
B002AESNUI,B002,A,AE,AES,NUI,Wireless Earbuds,Google,Lime,Stereo Speakers,1439.64,7,B002,A,S
B002SD94KE,B002,S,SD,SD9,4KE,Wireless Earbuds,Sharp,Dark Blue,Pro Camera System,2787.44,252,B002,S,9
B002TJ1ZRW,B002,T,TJ,TJ1,ZRW,Wireless Earbuds,Toshiba,Graphite,Wireless Charging,92.15,200,B002,T,1
B002HEMYBU,B002,H,HE,HEM,YBU,Wireless Earbuds,Huawei,Lime,MagSafe Compatible,1267.4,201,B002,H,M
B002SKTUE2,B002,S,SK,SKT,UE2,Wireless Earbuds,Sharp,Rose Gold,Temperature Sensor,2837.6,303,B002,S,T
B002FRFGB4,B002,F,FR,FRF,GB4,Wireless Earbuds,Fujifilm,Titanium,Biometric Security,363.66,120,B002,F,F
B002JIEGWY,B002,J,JI,JIE,GWY,Wireless Earbuds,JBL,Charcoal,Smart Assistant,623.33,30,B002,J,E
B002BRWU08,B002,B,BR,BRW,U08,Wireless Earbuds,Unknown,Titanium,Waterproof,129.83,495,B002,B,W
B00207PQAK,B002,0,07,07P,QAK,Wireless Earbuds,Generic,Purple,Performance Mode,2936.74,179,B002,0,P
B002VBXQZM,B002,V,VB,VBX,QZM,Wireless Earbuds,Vivo,Orange,X-Ray Mode,2463.47,98,B002,V,X
B002HSUAGM,B002,H,HS,HSU,AGM,Wireless Earbuds,Huawei,Turquoise,Ultra HD,1637.57,488,B002,H,U
B002GR1YZ0,B002,G,GR,GR1,YZ0,Wireless Earbuds,GoPro,Titanium,Wireless Charging,937.16,44,B002,G,1
B00279UK3E,B002,7,79,79U,K3E,Wireless Earbuds,Asus,Brown,Ultra HD,1475.06,109,B002,7,U
B002ON54HK,B002,O,ON,ON5,4HK,Wireless Earbuds,OnePlus,Pearl,Noise Cancellation,2218.04,114,B002,O,5
B002XVL3O6,B002,X,XV,XVL,3O6,Wireless Earbuds,Xiaomi,Mustard,Long Battery Life,1376.63,134,B002,X,L
B002JGN802,B002,J,JG,JGN,802,Wireless Earbuds,JBL,Magenta,Noise Reduction,2171.02,264,B002,J,N
B002MRNYLQ,B002,M,MR,MRN,YLQ,Wireless Earbuds,Motorola,Titanium,Noise Reduction,1338.88,141,B002,M,N
B002N8A1JW,B002,N,N8,N8A,1JW,Wireless Earbuds,Nikon,Pink,Touchscreen,580.51,497,B002,N,A
B002ZV51DI,B002,Z,ZV,ZV5,1DI,Wireless Earbuds,Zeiss,Mustard,Noise Cancellation,1352.78,146,B002,Z,5
B0028PPW3K,B002,8,8P,8PP,W3K,Wireless Earbuds,Acer,Coral,Performance Mode,2440.02,230,B002,8,P
B002JJLARC,B002,J,JJ,JJL,ARC,Wireless Earbuds,JBL,Graphite,Long Battery Life,2841.66,407,B002,J,L
B002PAQY9O,B002,P,PA,PAQ,Y9O,Wireless Earbuds,Panasonic,Beige,Quantum Display,2755.06,292,B002,P,Q
B0020HRCA2,B002,0,0H,0HR,CA2,Wireless Earbuds,Generic,Lavender,Rugged Design,717.16,409,B002,0,R
B00284T0QG,B002,8,84,84T,0QG,Wireless Earbuds,Acer,Red,Temperature Sensor,2652.37,126,B002,8,T
B002V9N9D8,B002,V,V9,V9N,9D8,Wireless Earbuds,Vivo,Brown,Noise Reduction,544.33,486,B002,V,N
B002LJVKW0,B002,L,LJ,LJV,KW0,Wireless Earbuds,LG,Graphite,Voice Control,853.19,324,B002,L,V
B002LCAE88,B002,L,LC,LCA,E88,Wireless Earbuds,LG,Cyan,Touchscreen,2585.54,397,B002,L,A
B002024KSE,B002,0,02,024,KSE,Wireless Earbuds,Generic,Silver,HDR Support,2238.74,24,B002,0,4
B002PDGNEW,B002,P,PD,PDG,NEW,Wireless Earbuds,Panasonic,Dark Blue,Ultra Light,1585.13,185,B002,P,G
B002BGLOR4,B002,B,BG,BGL,OR4,Wireless Earbuds,Unknown,Magenta,Long Battery Life,2111.66,363,B002,B,L
B00295W85Y,B002,9,95,95W,85Y,Wireless Earbuds,Microsoft,Blue,Waterproof,1290.6,331,B002,9,W
B002L6HC6G,B002,L,L6,L6H,C6G,Wireless Earbuds,LG,Green,Metal Build,2102.88,249,B002,L,H
B002IOQK28,B002,I,IO,IOQ,K28,Wireless Earbuds,Intel,Champagne,Quantum Display,1020.18,69,B002,I,Q
B002MFRT7S,B002,M,MF,MFR,T7S,Wireless Earbuds,Motorola,Teal,Rugged Design,549.17,273,B002,M,R
B002DGJS7A,B002,D,DG,DGJ,S7A,Wireless Earbuds,DJI,Magenta,JBL-Tuned Audio,1841.81,350,B002,D,J
B00213KJOG,B002,1,13,13K,JOG,Wireless Earbuds,Apple,Gold,Kinetic Charging,2678.57,252,B002,1,K
B002HSYI2Y,B002,H,HS,HSY,I2Y,Wireless Earbuds,Huawei,Turquoise,Yoga Mode,2211.0,302,B002,H,Y
B0025Z24XE,B002,5,5Z,5Z2,4XE,Wireless Earbuds,HP,Ice Blue,High Refresh Rate,1166.9,206,B002,5,2
B002MO033G,B002,M,MO,MO0,33G,Wireless Earbuds,Motorola,Champagne,Standard,2242.47,422,B002,M,0
B002S54B82,B002,S,S5,S54,B82,Wireless Earbuds,Sharp,Blue,HDR Support,2246.89,378,B002,S,4
B002392JXM,B002,3,39,392,JXM,Wireless Earbuds,Sony,Brown,High Refresh Rate,1567.16,421,B002,3,2
B002NHEZZ4,B002,N,NH,NHE,ZZ4,Wireless Earbuds,Nikon,Lavender,Smart Assistant,1633.35,363,B002,N,E
B002CIWYXE,B002,C,CI,CIW,YXE,Wireless Earbuds,Canon,Charcoal,Waterproof,1604.29,405,B002,C,W
B002BMX8HC,B002,B,BM,BMX,8HC,Wireless Earbuds,Unknown,Burgundy,X-Ray Mode,528.95,99,B002,B,X
B00212YLNC,B002,1,12,12Y,LNC,Wireless Earbuds,Apple,Silver,Yoga Mode,2484.99,46,B002,1,Y
B002SCNDL6,B002,S,SC,SCN,DL6,Wireless Earbuds,Sharp,Cyan,Noise Reduction,1528.02,256,B002,S,N
B0023VPHG6,B002,3,3V,3VP,HG6,Wireless Earbuds,Sony,Mustard,Performance Mode,2089.55,268,B002,3,P
B00262IDRM,B002,6,62,62I,DRM,Wireless Earbuds,Lenovo,Silver,Graphene Battery,155.51,398,B002,6,I
B002KEBGSE,B002,K,KE,KEB,GSE,Wireless Earbuds,Kodak,Lime,OLED Display,1084.27,105,B002,K,B
B002KEYJII,B002,K,KE,KEY,JII,Wireless Earbuds,Kodak,Lime,Yoga Mode,2884.97,200,B002,K,Y
B002GXUUNQ,B002,G,GX,GXU,UNQ,Wireless Earbuds,GoPro,Crimson,Ultra HD,936.99,390,B002,G,U
B0027HWIPY,B002,7,7H,7HW,IPY,Wireless Earbuds,Asus,Lavender,Waterproof,77.89,290,B002,7,W
B002WN21LY,B002,W,WN,WN2,1LY,Wireless Earbuds,Western Digital,Pearl,High Refresh Rate,2800.35,484,B002,W,2
B0024E2DMI,B002,4,4E,4E2,DMI,Wireless Earbuds,Dell,Lime,High Refresh Rate,750.74,416,B002,4,2
B002TLJCBQ,B002,T,TL,TLJ,CBQ,Wireless Earbuds,Toshiba,Navy,JBL-Tuned Audio,1697.87,315,B002,T,J
B00279J26A,B002,7,79,79J,26A,Wireless Earbuds,Asus,Brown,JBL-Tuned Audio,825.75,14,B002,7,J
B002AR40CK,B002,A,AR,AR4,0CK,Wireless Earbuds,Google,Titanium,HDR Support,688.39,173,B002,A,4
B0027BL7HK,B002,7,7B,7BL,7HK,Wireless Earbuds,Asus,Orange,Long Battery Life,2457.44,43,B002,7,L
B002IQ2CY6,B002,I,IQ,IQ2,CY6,Wireless Earbuds,Intel,Slate,High Refresh Rate,2501.79,206,B002,I,2
B0028T0VNW,B002,8,8T,8T0,VNW,Wireless Earbuds,Acer,Amber,Standard,2258.83,455,B002,8,0
B002KYU2UC,B002,K,KY,KYU,2UC,Wireless Earbuds,Kodak,Olive,Ultra HD,623.35,381,B002,K,U
B002MBHSSM,B002,M,MB,MBH,SSM,Wireless Earbuds,Motorola,Orange,Metal Build,336.37,113,B002,M,H
B002KNM6HU,B002,K,KN,KNM,6HU,Wireless Earbuds,Kodak,Pearl,MagSafe Compatible,876.53,143,B002,K,M
B0022XYHVQ,B002,2,2X,2XY,HVQ,Wireless Earbuds,Samsung,Crimson,Yoga Mode,2857.93,344,B002,2,Y
B0022USJPO,B002,2,2U,2US,JPO,Wireless Earbuds,Samsung,Emerald,Stereo Speakers,2299.63,444,B002,2,S
B002G1NZJO,B002,G,G1,G1N,ZJO,Wireless Earbuds,GoPro,White,Noise Reduction,248.89,495,B002,G,N
B0022TOK2Q,B002,2,2T,2TO,K2Q,Wireless Earbuds,Samsung,Amber,Optical Zoom,835.94,470,B002,2,O
B002JKU18A,B002,J,JK,JKU,18A,Wireless Earbuds,JBL,Rose Gold,Ultra HD,2494.44,298,B002,J,U
B002WLAYBU,B002,W,WL,WLA,YBU,Wireless Earbuds,Western Digital,Navy,Touchscreen,1635.09,435,B002,W,A
B002VBLDUW,B002,V,VB,VBL,DUW,Wireless Earbuds,Vivo,Orange,Long Battery Life,912.15,28,B002,V,L
